complaint_id,timestamp,source,department,category,subcategory,complaint_text,sentiment_score,urgency_level,escalation_flag,resolved,duplicate_group_id,toxicity_score,anonymous,response_delay_hours
CMP-28739B1D,2026-04-24 00:36:54,WhatsApp,CSE,Administration,Fees,Late fee was charged wrongly on my account.,0.35,3,false,false,FEE_ISSUE_222,0.14,false,
CMP-7C1B8E3E,2026-04-24 00:42:24,Form,ECE,Harassment,Bullying,Seniors are ragging in the hostel block.,0.29,5,true,true,HARASSMENT_REPORT_110,0.86,true,6
CMP-5C46F7B3,2026-04-24 01:15:10,App,ECE,Placement,Scheduling,TCS interview clashes with my final exam.,0.12,4,true,false,PLACEMENT_INTERVIEW_CLASH_157,0.15,false,
CMP-701A6221,2026-04-24 02:16:21,Form,ME,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.36,4,true,true,HOSTEL_WATER_ISSUE_140,0.19,false,11
CMP-97553FCE,2026-04-24 02:30:11,WhatsApp,ME,Administration,Fees,"fee portal is down, last date tomorrow",0.32,3,false,true,FEE_ISSUE_222,0.19,false,29
CMP-086CE889,2026-04-24 03:23:37,Email,ECE,Transport,Bus Delay,Bus route 4 is delayed by 45 minutes.,0.14,4,true,false,TRANSPORT_BUS_DELAY_240,0.05,false,
CMP-EBDCB9CD,2026-04-24 03:47:13,Email,CSE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.25,4,false,true,HOSTEL_WATER_ISSUE_140,0.26,true,39
CMP-DF7A20FC,2026-04-24 04:42:39,Form,CSE,Administration,Fees,"fee portal is down, last date tomorrow",0.28,3,false,false,FEE_ISSUE_222,0.25,false,
CMP-31E9B8BC,2026-04-24 05:24:24,Email,ECE,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.23,4,false,true,FEE_ISSUE_222,0.26,false,14
CMP-85DAB0EB,2026-04-24 05:37:09,Anonymous Report,ECE,Administration,Fees,extra charges in this semester fee structure?,0.14,3,false,false,FEE_ISSUE_222,0.3,false,
CMP-42FB6D54,2026-04-24 07:04:17,WhatsApp,ME,Harassment,Bullying,Facing toxic behavior from a faculty member.,0.29,5,true,true,HARASSMENT_REPORT_110,0.72,false,47
CMP-29AE7539,2026-04-24 08:01:30,Anonymous Report,MBA,Harassment,Bullying,Facing toxic behavior from a faculty member.,0.39,5,true,true,HARASSMENT_REPORT_110,0.67,false,13
CMP-366DF7F7,2026-04-24 09:45:43,WhatsApp,CSE,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.39,5,false,false,PLACEMENT_INTERVIEW_CLASH_245,0.03,false,
CMP-6A0BEA4F,2026-04-24 10:11:03,Email,ECE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.22,4,false,true,HOSTEL_WATER_ISSUE_140,0.2,false,2
CMP-8C8370FE,2026-04-24 10:13:33,WhatsApp,CSE,Harassment,Bullying,constant bullying by batchmates,0.2,5,false,false,HARASSMENT_REPORT_110,0.68,false,
CMP-7DFABC84,2026-04-24 10:18:45,Form,CSE,Harassment,Bullying,Seniors are ragging in the hostel block.,0.23,5,true,false,HARASSMENT_REPORT_110,0.77,false,
CMP-B774E8ED,2026-04-24 10:48:01,WhatsApp,ECE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.22,4,true,true,HOSTEL_WATER_ISSUE_140,0.12,false,12
CMP-6C6A7B98,2026-04-24 11:09:13,WhatsApp,CE,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.15,5,true,true,PLACEMENT_INTERVIEW_CLASH_245,0.25,false,16
CMP-28816029,2026-04-24 12:14:52,Anonymous Report,CE,Administration,Fees,refund not processed yet,0.17,4,true,false,FEE_ISSUE_222,0.14,false,
CMP-979751E9,2026-04-24 12:34:19,Form,ME,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.24,4,true,false,PLACEMENT_INTERVIEW_CLASH_245,0.21,false,
CMP-D197D611,2026-04-24 12:43:54,Email,ECE,Harassment,Bullying,Seniors are ragging in the hostel block.,0.29,5,true,false,HARASSMENT_REPORT_110,0.81,false,
CMP-551D020F,2026-04-24 12:53:45,Form,ECE,Placement,Scheduling,HR round postponed without notice,0.19,4,true,false,PLACEMENT_INTERVIEW_CLASH_245,0.02,false,
CMP-43AD656A,2026-04-24 13:20:50,WhatsApp,ME,Hostel,Water,plumber not fixing the leaking tap in room 204,0.3,3,true,true,HOSTEL_WATER_ISSUE_140,0.24,true,15
CMP-B969AA21,2026-04-24 13:24:46,Email,CSE,Transport,Bus Delay,Bus route 4 is delayed by 45 minutes.,0.15,2,true,false,TRANSPORT_BUS_DELAY_240,0.18,false,
CMP-8D7510DA,2026-04-24 13:53:49,Email,CSE,Placement,Scheduling,HR round postponed without notice,0.25,5,false,true,PLACEMENT_INTERVIEW_CLASH_245,0.15,true,37
CMP-2909C272,2026-04-24 14:16:44,WhatsApp,CSE,Placement,Scheduling,plceement drive and mid sem on same day??,0.32,5,true,true,PLACEMENT_INTERVIEW_CLASH_157,0.22,false,18
CMP-BA5AFA4C,2026-04-24 14:21:05,WhatsApp,ECE,Transport,Bus Delay,wee re waiting at the stop for 1 hour for the college bus.,0.2,2,true,false,TRANSPORT_BUS_DELAY_240,0.05,true,
CMP-65CF6757,2026-04-24 14:42:11,WhatsApp,ECE,Placement,Scheduling,placement drive and mid sem on same day??,0.23,4,false,true,PLACEMENT_INTERVIEW_CLASH_157,0.05,false,19
CMP-3AD6AE93,2026-04-24 15:05:16,WhatsApp,Common,Placement,Scheduling,TCS interview clashes with my final exam.,0.17,5,false,false,PLACEMENT_INTERVIEW_CLASH_245,0.19,false,
CMP-63D32F56,2026-04-24 15:15:50,WhatsApp,ME,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.22,2,false,false,TRANSPORT_BUS_DELAY_240,0.02,false,
CMP-372439E7,2026-04-24 15:25:20,WhatsApp,CSE,Placement,Scheduling,TCS interview clashes with my final exam.,0.34,4,true,true,PLACEMENT_INTERVIEW_CLASH_157,0.26,false,34
CMP-64D3B67C,2026-04-24 15:54:32,Email,MBA,Placement,Scheduling,HR round postponed without notice,0.18,5,true,true,PLACEMENT_INTERVIEW_CLASH_157,0.05,false,46
CMP-FA8AE91E,2026-04-24 16:19:05,Email,CSE,Transport,Bus Delay,wee re waiting at the stop for 1 hour for the college bus.,0.39,3,false,false,TRANSPORT_BUS_DELAY_240,0.02,false,
CMP-75854CA6,2026-04-24 16:22:00,Form,ME,Harassment,Bullying,constant bullying by batchmates,0.21,5,true,true,HARASSMENT_REPORT_110,0.88,false,1
CMP-5B66D2D8,2026-04-24 16:32:42,Email,CSE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.39,4,false,false,HOSTEL_WATER_ISSUE_140,0.1,false,
CMP-EB303A5D,2026-04-24 18:00:47,Anonymous Report,CE,Harassment,Bullying,Seniors are ragging in the hostel block.,0.33,5,true,true,HARASSMENT_REPORT_110,0.68,true,37
CMP-B64A5E91,2026-04-24 18:30:05,Form,ECE,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.16,2,false,false,TRANSPORT_BUS_DELAY_240,0.2,false,
CMP-4F9AD3FD,2026-04-24 18:36:52,Anonymous Report,ECE,Administration,Fees,scholrship disburseement is delayed by 2 months.,0.26,3,false,true,FEE_ISSUE_222,0.19,false,45
CMP-67025449,2026-04-24 19:10:31,Form,ME,Placement,Scheduling,Interview slots are overlapping for multiple companies.,0.11,4,false,true,PLACEMENT_INTERVIEW_CLASH_245,0.05,false,42
CMP-90E2AC4A,2026-04-24 19:54:27,WhatsApp,CSE,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.11,2,false,false,TRANSPORT_BUS_DELAY_240,0.28,false,
CMP-C6D475D0,2026-04-24 19:56:49,Form,CE,Harassment,Bullying,Facing toxic behavior from a faculty member.,0.34,5,true,true,HARASSMENT_REPORT_110,0.88,false,10
CMP-9B73E48C,2026-04-24 20:58:23,Email,ECE,Administration,Fees,"fee portal is down, last date tomorrow",0.3,4,true,true,FEE_ISSUE_222,0.06,false,30
CMP-E12A47D6,2026-04-24 21:27:03,Email,CE,Harassment,Bullying,constant bullying by batchmates,0.27,5,true,true,HARASSMENT_REPORT_110,0.73,false,5
CMP-C1EC3684,2026-04-24 22:34:46,Email,Common,Transport,Bus Delay,bus 4 fir ltee ayi,0.26,4,false,true,TRANSPORT_BUS_DELAY_240,0.23,true,12
CMP-F3C48BA2,2026-04-24 23:04:55,App,MBA,Placement,Scheduling,HR round postponed without notice,0.15,5,true,false,PLACEMENT_INTERVIEW_CLASH_157,0.09,false,
CMP-4AC2D1AD,2026-04-24 23:28:59,App,Common,Administration,Fees,eextr charges in this semester fee structure?,0.35,4,false,false,FEE_ISSUE_222,0.05,false,
CMP-8973971B,2026-04-25 00:05:07,App,CSE,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.25,2,true,true,TRANSPORT_BUS_DELAY_240,0.07,true,12
CMP-2AF5947A,2026-04-25 00:23:43,Email,EEE,Administration,Fees,extra charges in this semester fee structure?,0.17,4,false,true,FEE_ISSUE_21,0.05,false,11
CMP-2D7CEEE7,2026-04-25 00:45:51,Form,ME,Transport,Bus Delay,bus 4 fir late ayi,0.33,4,false,true,TRANSPORT_BUS_DELAY_20,0.2,false,25
CMP-5C6D020D,2026-04-25 01:02:29,Anonymous Report,ECE,Transport,Bus Delay,Bus route 4 is delayed by 45 minutes.,0.16,2,true,true,TRANSPORT_BUS_DELAY_240,0.03,true,31
CMP-E6EE67EC,2026-04-25 01:25:20,Email,ME,Transport,Bus Delay,driver of bus 7 is very rude,0.26,4,false,true,TRANSPORT_BUS_DELAY_20,0.19,false,1
CMP-8446E474,2026-04-25 01:32:12,Form,CSE,Administration,Fees,extra charges in this semester fee structure?,0.33,3,false,true,FEE_ISSUE_21,0.27,false,30
CMP-F18C4C74,2026-04-25 02:08:54,Form,CE,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.37,4,true,true,MESS_FOOD_POISONING_9,0.23,false,17
CMP-C553D1E4,2026-04-25 04:13:04,Form,CSE,Harassment,Bullying,Seniors are ragging in the hostel block.,0.21,5,true,false,HARASSMENT_REPORT_110,0.87,false,
CMP-6319F847,2026-04-25 04:16:51,App,EEE,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.15,4,false,false,FEE_ISSUE_21,0.02,false,
CMP-120912F8,2026-04-25 04:41:05,WhatsApp,ECE,Transport,Bus Delay,bus 4 fir late ayi,0.24,4,true,true,TRANSPORT_BUS_DELAY_240,0.19,false,10
CMP-5F393C20,2026-04-25 05:07:24,App,MBA,Transport,Bus Delay,driver of bus 7 is very rude,0.27,3,false,false,TRANSPORT_BUS_DELAY_20,0.24,false,
CMP-47E2268D,2026-04-25 05:59:33,App,CSE,Transport,Bus Delay,"trnsport facility is veery poor, bus never comes on time.",0.28,2,false,true,TRANSPORT_BUS_DELAY_20,0.03,false,1
CMP-6B62AD29,2026-04-25 06:04:37,WhatsApp,CSE,Hostel,Food Hygiene,Mess food quality in hostel B has deteriorated significantly.,0.22,5,true,false,MESS_FOOD_POISONING_9,0.25,true,
CMP-0378257F,2026-04-25 06:18:51,WhatsApp,CSE,Transport,Bus Delay,Bus route 4 is delayed by 45 minutes.,0.39,3,false,false,TRANSPORT_BUS_DELAY_240,0.01,false,
CMP-B73AA81C,2026-04-25 06:28:25,Form,CSE,Harassment,Bullying,Seniors are ragging in the hostel block.,0.34,5,true,true,HARASSMENT_REPORT_110,0.71,true,21
CMP-5DFF5A87,2026-04-25 09:01:19,Anonymous Report,CSE,Harassment,Bullying,Anonymous harassment on college group,0.11,5,true,true,HARASSMENT_REPORT_110,0.68,false,8
CMP-0097A056,2026-04-25 10:04:02,Anonymous Report,CSE,Transport,Bus Delay,bus routee 4 is delyed by 45 minutes.,0.36,2,false,true,TRANSPORT_BUS_DELAY_240,0.16,false,6
CMP-988CB41F,2026-04-25 10:10:24,Form,ECE,Transport,Bus Delay,"Transport facility is very poor, bus never comes on time.",0.13,4,false,false,TRANSPORT_BUS_DELAY_20,0.28,false,
CMP-72F1DAC7,2026-04-25 10:30:11,WhatsApp,ME,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.24,2,false,false,TRANSPORT_BUS_DELAY_20,0.04,false,
CMP-FCC29122,2026-04-25 13:58:51,WhatsApp,ECE,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.39,4,false,true,TRANSPORT_BUS_DELAY_20,0.13,false,9
CMP-AD53AE57,2026-04-25 14:55:58,Form,Common,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.19,3,true,false,FEE_ISSUE_21,0.12,false,
CMP-E5000397,2026-04-25 14:59:35,WhatsApp,CSE,Transport,Bus Delay,bus routee 4 is delyed by 45 minutes.,0.25,3,false,false,TRANSPORT_BUS_DELAY_240,0.24,false,
CMP-C6A57248,2026-04-25 15:01:04,Email,CSE,Administration,Fees,refund not processed yet,0.29,4,true,true,FEE_ISSUE_21,0.19,false,40
CMP-11F8135D,2026-04-25 16:35:30,Email,ECE,Transport,Bus Delay,bus breakdown on highway again,0.22,4,false,true,TRANSPORT_BUS_DELAY_240,0.19,true,5
CMP-45801CCB,2026-04-25 18:08:06,Form,CSE,Harassment,Bullying,Please take action against ragging in boys hostel,0.18,5,true,false,HARASSMENT_REPORT_110,0.78,false,
CMP-D5415E9A,2026-04-25 18:17:48,WhatsApp,CE,Transport,Bus Delay,bus 4 fir late ayi,0.34,2,false,false,TRANSPORT_BUS_DELAY_20,0.07,false,
CMP-C030CF26,2026-04-25 20:20:50,WhatsApp,CSE,Administration,Fees,eextr charges in this semester fee structure?,0.27,4,true,true,FEE_ISSUE_21,0.08,false,40
CMP-4BAB78B3,2026-04-25 20:47:14,Anonymous Report,CE,Hostel,Food Hygiene,"mess ka khana bahut kharab hai, log beemar pad rahe hain",0.3,5,true,true,MESS_FOOD_POISONING_9,0.25,false,46
CMP-412916F4,2026-04-25 23:31:58,Email,CSE,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.23,4,true,false,FEE_ISSUE_21,0.13,false,
CMP-4E5963A4,2026-04-26 00:03:40,Email,CE,Administration,Fees,reefund not processed yet,0.17,3,false,true,FEE_ISSUE_21,0.13,false,6
CMP-8F3E911C,2026-04-26 00:06:03,App,CSE,Hostel,Food Hygiene,stlee food served in hostel b dinner,0.36,5,true,true,MESS_FOOD_POISONING_101,0.16,true,28
CMP-2F7F82D6,2026-04-26 00:24:43,Anonymous Report,CE,Hostel,Food Hygiene,I got food poisoning after eating dinner yesterday.,0.26,4,true,true,MESS_FOOD_POISONING_9,0.02,true,41
CMP-14FF059A,2026-04-26 00:33:48,WhatsApp,CSE,Hostel,Food Hygiene,Found a bug in my salad at the main cafeteria.,0.14,5,true,true,MESS_FOOD_POISONING_101,0.04,false,30
CMP-571C60AB,2026-04-26 01:29:17,Form,CSE,Administration,Fees,eextr charges in this semester fee structure?,0.35,3,false,true,FEE_ISSUE_58,0.16,false,16
CMP-33A07725,2026-04-26 01:30:46,Email,CSE,Administration,Fees,extra charges in this semester fee structure?,0.15,3,true,true,FEE_ISSUE_58,0.2,false,39
CMP-16C2EF24,2026-04-26 01:42:22,Form,CSE,Administration,Fees,"fee portal is down, last date tomorrow",0.31,3,true,false,FEE_ISSUE_21,0.06,false,
CMP-F0213F22,2026-04-26 03:40:49,Anonymous Report,CSE,Transport,Bus Delay,"Transport facility is very poor, bus never comes on time.",0.31,2,false,false,TRANSPORT_BUS_DELAY_20,0.04,false,
CMP-F9A93DC3,2026-04-26 03:51:37,Form,MBA,Transport,Bus Delay,bus breakdown on highway again,0.11,4,false,false,TRANSPORT_BUS_DELAY_20,0.02,false,
CMP-33264FD6,2026-04-26 04:56:38,WhatsApp,CSE,Academic,Attendance,My attendance was marked absent even though I was present.,0.14,2,false,false,FACULTY_ATTENDANCE_175,0.12,false,
CMP-CD173B04,2026-04-26 05:36:21,WhatsApp,MBA,Administration,Fees,extra charges in this semester fee structure?,0.11,3,true,false,FEE_ISSUE_21,0.19,false,
CMP-81799538,2026-04-26 06:38:26,WhatsApp,EEE,Transport,Bus Delay,bus breakdown on highway again,0.34,2,false,true,TRANSPORT_BUS_DELAY_20,0.03,false,16
CMP-7F9BF863,2026-04-26 07:43:23,WhatsApp,CSE,Academic,Attendance,teacher not coming but taking attendance online??,0.23,3,false,true,FACULTY_ATTENDANCE_175,0.06,false,35
CMP-6EF28AAD,2026-04-26 08:08:54,WhatsApp,CSE,Administration,Fees,Late fee was charged wrongly on my account.,0.31,4,true,false,FEE_ISSUE_21,0.16,false,
CMP-7117FAED,2026-04-26 08:14:59,WhatsApp,CE,Hostel,Food Hygiene,Found a bug in my salad at the main cafeteria.,0.16,4,true,true,MESS_FOOD_POISONING_9,0.07,false,44
CMP-D6D8C0CB,2026-04-26 08:27:18,Form,MBA,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.17,4,false,true,TRANSPORT_BUS_DELAY_20,0.23,false,21
CMP-7562E79B,2026-04-26 08:32:45,Email,CSE,Transport,Bus Delay,driver of bus 7 is very rude,0.21,3,false,false,TRANSPORT_BUS_DELAY_20,0.2,false,
CMP-7C944597,2026-04-26 08:43:19,Anonymous Report,CSE,Administration,Fees,extra charges in this semester fee structure?,0.32,3,false,false,FEE_ISSUE_21,0.04,false,
CMP-E4D27949,2026-04-26 10:29:54,WhatsApp,CE,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.25,4,true,true,MESS_FOOD_POISONING_9,0.1,false,19
CMP-9BB09232,2026-04-26 10:51:07,Form,CSE,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.23,4,false,false,FEE_ISSUE_58,0.15,false,
CMP-6697CEEE,2026-04-26 11:11:40,Form,Common,Hostel,Food Hygiene,mess food is unhygienic and causing health issues,0.38,5,false,true,MESS_FOOD_POISONING_9,0.19,false,35
CMP-718B31A1,2026-04-26 11:26:54,WhatsApp,CE,Hostel,Food Hygiene,stale food served in hostel B dinner,0.21,5,true,true,MESS_FOOD_POISONING_9,0.28,true,17
CMP-11B6477A,2026-04-26 11:38:57,Form,CSE,Transport,Bus Delay,driver of bus 7 is very rude,0.14,2,false,false,TRANSPORT_BUS_DELAY_20,0.05,false,
CMP-E85FAC20,2026-04-26 12:18:56,App,ECE,Hostel,Food Hygiene,i got food poisoning fteer eating dinner yesterday.,0.15,4,false,true,MESS_FOOD_POISONING_9,0.19,false,15
CMP-209A0FB8,2026-04-26 12:34:15,WhatsApp,CSE,Academic,Attendance,Prof hasn't shown up for classes this whole week.,0.18,3,false,true,FACULTY_ATTENDANCE_175,0.26,false,22
CMP-568B5185,2026-04-26 12:53:42,Anonymous Report,CSE,Administration,Fees,extra charges in this semester fee structure?,0.23,3,true,false,FEE_ISSUE_21,0.26,false,
CMP-E56E3AD3,2026-04-26 14:34:14,Form,Common,Transport,Bus Delay,"Transport facility is very poor, bus never comes on time.",0.2,2,false,true,TRANSPORT_BUS_DELAY_20,0.22,false,26
CMP-7A2AC18C,2026-04-26 15:52:08,WhatsApp,ME,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.19,3,false,true,TRANSPORT_BUS_DELAY_20,0.01,false,17
CMP-E90AAF95,2026-04-26 15:57:56,Form,CSE,Administration,Fees,extra charges in this semester fee structure?,0.33,4,false,true,FEE_ISSUE_21,0.08,false,48
CMP-4F1E7B40,2026-04-26 17:41:33,WhatsApp,CSE,Transport,Bus Delay,driver of bus 7 is very rude,0.34,2,false,true,TRANSPORT_BUS_DELAY_20,0.26,true,18
CMP-9E8A2C1F,2026-04-26 18:48:13,App,CSE,Hostel,Food Hygiene,"mess ka khana bahut kharab hai, log beemar pad rahe hain",0.23,5,true,true,MESS_FOOD_POISONING_9,0.29,false,25
CMP-DA838440,2026-04-26 18:54:04,App,CSE,Academic,Attendance,Prof hasn't shown up for classes this whole week.,0.4,2,false,true,FACULTY_ATTENDANCE_175,0.04,false,38
CMP-7B560E1A,2026-04-26 19:09:13,Email,CSE,Hostel,Food Hygiene,I got food poisoning after eating dinner yesterday.,0.3,5,false,true,MESS_FOOD_POISONING_9,0.04,false,42
CMP-6D0C2F51,2026-04-26 19:40:43,WhatsApp,CE,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.28,3,false,false,FEE_ISSUE_21,0.29,false,
CMP-600B8E37,2026-04-26 19:48:39,App,ME,Administration,Fees,Late fee was charged wrongly on my account.,0.2,3,false,true,FEE_ISSUE_58,0.19,false,2
CMP-D7034362,2026-04-26 20:04:21,WhatsApp,Common,Transport,Bus Delay,"Transport facility is very poor, bus never comes on time.",0.23,2,false,true,TRANSPORT_BUS_DELAY_20,0.19,false,27
CMP-2E168F54,2026-04-26 20:05:27,WhatsApp,ME,Transport,Bus Delay,bus breakdown on highway again,0.39,2,true,true,TRANSPORT_BUS_DELAY_20,0.17,false,2
CMP-0FD25C63,2026-04-26 20:38:29,Form,ECE,Academic,Attendance,prof hsn't shown up for classees this whole week.,0.18,3,false,true,FACULTY_ATTENDANCE_175,0.12,true,47
CMP-EE0B1B88,2026-04-26 20:45:20,Email,CSE,Transport,Bus Delay,bus breakdown on highway again,0.16,3,false,true,TRANSPORT_BUS_DELAY_20,0.08,true,22
CMP-53F7F920,2026-04-26 21:25:05,Form,Common,Transport,Bus Delay,wee re waiting at the stop for 1 hour for the college bus.,0.31,3,true,false,TRANSPORT_BUS_DELAY_20,0.22,false,
CMP-BBFBC716,2026-04-26 21:28:43,App,CSE,Hostel,Food Hygiene,Mess food quality in hostel B has deteriorated significantly.,0.16,4,false,false,MESS_FOOD_POISONING_9,0.11,false,
CMP-CFDF169E,2026-04-26 21:51:44,Anonymous Report,MBA,Academic,Attendance,attendance issue in DBMS class,0.16,3,true,true,FACULTY_ATTENDANCE_175,0.08,true,27
CMP-5A82E52C,2026-04-27 01:19:55,Form,Common,Hostel,Water,plumber not fixing the leaking tap in room 204,0.28,4,false,true,HOSTEL_WATER_ISSUE_90,0.06,false,3
CMP-85A4AD16,2026-04-27 02:06:22,WhatsApp,ME,Hostel,Food Hygiene,Found a bug in my salad at the main cafeteria.,0.15,4,true,false,MESS_FOOD_POISONING_101,0.05,false,
CMP-DFE793F7,2026-04-27 02:40:21,WhatsApp,CE,Administration,Fees,refund not processed yet,0.15,3,false,true,FEE_ISSUE_58,0.14,false,45
CMP-2702F535,2026-04-27 03:10:50,Form,Common,Infrastructure,Network,wifi firse gaya 😭 library me,0.18,3,false,true,WIFI_OUTAGE_LIBRARY_237,0.21,false,21
CMP-C35B49A9,2026-04-27 03:43:02,Email,ME,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.19,3,false,true,HOSTEL_WATER_ISSUE_90,0.02,false,28
CMP-C3932718,2026-04-27 04:38:33,WhatsApp,CSE,Infrastructure,Network,library me net nahi chal raha kab thik hoga,0.33,3,true,false,WIFI_OUTAGE_LIBRARY_237,0.01,false,
CMP-8A00CAE3,2026-04-27 04:53:19,Anonymous Report,ECE,Hostel,Food Hygiene,Found a bug in my salad at the main cafeteria.,0.13,5,true,true,MESS_FOOD_POISONING_48,0.04,false,46
CMP-EC61E859,2026-04-27 05:24:20,WhatsApp,CSE,Academic,Attendance,attendance portal is showing wrong data for CS101,0.13,2,false,true,FACULTY_ATTENDANCE_175,0.28,false,34
CMP-B723E79F,2026-04-27 05:33:52,WhatsApp,Common,Hostel,Food Hygiene,Found a bug in my salad at the main cafeteria.,0.17,5,true,true,MESS_FOOD_POISONING_101,0.23,false,43
CMP-3ED90C1C,2026-04-27 05:54:22,Anonymous Report,ECE,Harassment,Bullying,Please take action against ragging in boys hostel,0.31,5,true,true,HARASSMENT_REPORT_187,0.82,true,16
CMP-3EE3955F,2026-04-27 06:34:13,Form,Common,Harassment,Bullying,Please take action against ragging in boys hostel,0.15,5,true,false,HARASSMENT_REPORT_187,0.67,false,
CMP-46E7B238,2026-04-27 07:02:09,Anonymous Report,Common,Academic,Attendance,Professor missed the last three lectures without prior notice.,0.11,3,false,false,FACULTY_ATTENDANCE_175,0.21,true,
CMP-47CB5AE7,2026-04-27 08:10:11,WhatsApp,ME,Hostel,Water,plumber not fixing the leaking tap in room 204,0.13,3,true,true,HOSTEL_WATER_ISSUE_195,0.04,true,20
CMP-A78176DC,2026-04-27 08:10:14,App,CSE,Infrastructure,Network,No internet connection in the library again.,0.31,5,false,true,WIFI_OUTAGE_LIBRARY_237,0.14,false,34
